kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_steff,koi_srad,koi_slogg,koi_kepmag
"K06677.01","FALSE POSITIVE",8.144135648,8.88876,87880.8,0.222,56.52,7605.00,1.8620,4.123,13.960
"K06804.01","FALSE POSITIVE",0.566795196,2.18,14.8,0.227,0.35,5680.00,0.9080,4.516,12.818
"K06805.01","FALSE POSITIVE",0.566798827,3.662,34.9,0.25,0.52,5548.00,0.8890,4.473,13.656
"K06806.01","FALSE POSITIVE",0.56678012,3.257,27.6,0.492,0.49,5674.00,0.9110,4.506,14.311
"K06807.01","FALSE POSITIVE",0.566800113,3.315,104,0.751,0.58,3844.00,0.5260,4.721,15.765
"K06808.01","FALSE POSITIVE",0.56679293,3.814,101.1,0.18,0.86,5812.00,0.8530,4.551,15.787
"K06809.01","FALSE POSITIVE",0.566809491,3.156,69.5,0.484,0.55,4987.00,0.6540,4.611,14.873
"K06810.01","FALSE POSITIVE",0.566799218,4.227,18.2,0.6858,0.79,6108.00,1.7530,3.893,11.983
"K06811.01","FALSE POSITIVE",0.566797404,4.109,69.4,0.119,0.64,5313.00,0.7840,4.510,15.354
"K06935.01","FALSE POSITIVE",4.719336335,2.83787,12367.1,1.269,91.91,6792.00,2.0580,3.971,12.672
"K06936.01","FALSE POSITIVE",1.258274109,1.92467,14159.9,1.244,25.98,4937.00,0.5870,4.669,15.179
"K06937.01","FALSE POSITIVE",8.966610607,4.01883,59618.5,1.101,56.94,6480.00,1.1320,4.351,13.478
"K06938.01","FALSE POSITIVE",15.32763411,6.0662,17749,1.204,291.01,4830.00,6.7840,2.987,12.672
"K06939.01","FALSE POSITIVE",2.10413487,4.2269,321239,0.611,67.03,5780.00,1.0000,4.438,19.485
"K06940.01","FALSE POSITIVE",6.767341062,4.49213,244952,0.724,52.84,5926.00,0.8430,4.513,14.143
"K06941.01","FALSE POSITIVE",1.92730001,18.812,6177.1,1.285,45.99,6057.00,1.1100,4.352,13.943
"K07068.01","FALSE POSITIVE",48.79936881,8.80873,324547,0.622,67.36,6170.00,0.9920,4.472,15.050
"K07070.01","FALSE POSITIVE",5.882036054,5.16326,238518,1.183,119.09,5837.00,1.1870,4.282,13.781
"K07071.01","FALSE POSITIVE",4.059428737,5.26926,245217,0.216,67.38,6610.00,1.3300,4.281,13.374
"K07075.01","FALSE POSITIVE",19.35954117,12.8464,386979,0.328,101.44,6198.00,1.5670,3.960,14.257
"K07201.01","FALSE POSITIVE",1.287097944,1.94,106.1,0.382,0.89,5906.00,0.8520,4.494,15.506
"K07202.01","FALSE POSITIVE",3.5565617,6.691,68,0.262,0.52,4964.00,0.6330,4.628,15.191
"K07203.01","FALSE POSITIVE",3.55646511,4.72,46.1,0.344,0.56,5475.00,0.8180,4.479,14.609
"K07204.01","FALSE POSITIVE",3.661895766,35.6374,35477.1,2.959,374.78,6793.00,1.5890,4.101,13.658
"K07206.01","FALSE POSITIVE",2.35195525,5.98883,212828,0.511,59.62,6550.00,1.2250,4.324,12.230
"K07207.01","FALSE POSITIVE",1.882438182,3.50695,344205,0.395,74.77,6322.00,1.2130,4.211,13.680
"K07335.01","FALSE POSITIVE",5.682410334,5.33373,220418,0.761,72.9,5897.00,1.1960,4.278,14.300
"K07336.01","FALSE POSITIVE",2.199069234,6.30646,225250,0.762,118.99,6613.00,1.9250,4.014,13.245
"K07337.01","FALSE POSITIVE",1.481655821,3.4913,59134,1.103,59.19,6478.00,1.1740,4.307,13.873
"K07338.01","FALSE POSITIVE",0.93370968,3.356,62.2,0.848,0.38,3615.00,0.4200,4.839,15.431
"K07340.01","FALSE POSITIVE",1.388509353,2.84811,37637.5,1.145,52.43,6075.00,1.1300,4.315,12.309
"K07341.01","FALSE POSITIVE",9.089355023,6.4006,101478,0.647,68.91,7675.00,2.0150,4.051,13.015
"K07342.01","FALSE POSITIVE",0.94808587,8.03,229.8,1.105,37.72,6875.00,2.8560,3.798,11.601
"K07466.01","FALSE POSITIVE",10.368552685,4.37878,153233,0.978,61.14,5855.00,0.9440,4.418,14.545
"K07468.01","FALSE POSITIVE",13.8602646,74.26,481.1,1.204,19.71,5667.00,0.7960,4.535,14.756
"K07469.01","FALSE POSITIVE",13.639480425,3.12422,81103,1.033,44,5461.00,0.8460,4.517,15.852
"K07472.01","FALSE POSITIVE",6.882686062,5.47323,373662,0.399,60.49,5704.00,0.9480,4.483,15.749
"K07473.01","FALSE POSITIVE",1.407937865,1.585,50793,0.759,19.09,4627.00,0.7410,4.564,14.614
"K06288.01","FALSE POSITIVE",1.89117723,6.986,176.2,1.207,164.49,5086.00,6.8600,2.660,15.003
"K06289.01","FALSE POSITIVE",52.884577,7.892,11969,1.272,48.13,6483.00,1.0780,4.420,15.694
"K06290.01","FALSE POSITIVE",1.429439352,2.424,3367.1,1.298,54.36,6491.00,1.3710,4.223,12.335
"K06292.01","FALSE POSITIVE",2.821328194,5.02692,64776,0.537,40,6701.00,1.5060,4.121,13.116
"K06294.01","FALSE POSITIVE",11.961308501,4.6414,310679,0.616,51.58,5564.00,0.7850,4.587,15.308
"K06295.01","FALSE POSITIVE",204.280255,37.2,10579,0.875,8.99,4907.00,0.7270,4.582,15.615
"K06420.01","FALSE POSITIVE",0.572079631,2.27811,127786,0.793,29.45,5233.00,0.6390,4.625,14.235
"K06421.01","FALSE POSITIVE",0.822314545,3.3374,32.7,0.447,0.54,5709.00,0.9380,4.409,13.230
"K06422.01","FALSE POSITIVE",31.005392846,3.073,560314,0.305,141.82,5023.00,1.7840,3.900,14.991
"K06423.01","FALSE POSITIVE",2.189097,5.768,3001,1.246,13.92,3624.00,0.4060,4.848,15.999
"K06424.01","FALSE POSITIVE",17.51191534,5.678,728.8,0.008,52.64,4029.00,20.8880,1.786,9.242
"K06426.01","FALSE POSITIVE",41.3701638,29.254,6907.1,0.653,59.95,4764.00,6.8830,2.777,12.799
"K06427.01","FALSE POSITIVE",1.306220168,5.14519,481370,0.352,83.16,6600.00,1.1240,4.238,13.242
"K06428.01","FALSE POSITIVE",631.632,16.13,295.1,0.4544,1.56,5689.00,0.8940,4.493,14.358
"K06543.01","FALSE POSITIVE",0.756511623,2.81832,41596.1,1.216,77.4,6343.00,1.4170,4.199,13.448
"K06544.01","FALSE POSITIVE",10.845286549,4.3876,7473.8,1.307,319.52,5096.00,7.0230,3.094,12.923
"K06545.01","FALSE POSITIVE",32.45541269,7.3736,136386,0.726,23.48,4869.00,0.5430,4.710,15.208
"K06547.01","FALSE POSITIVE",5.917085496,23.7545,563292,0.095,75.86,5661.00,0.9870,4.383,14.352
"K06548.01","FALSE POSITIVE",0.958871144,2.74361,232350,0.533,45.91,5530.00,0.8920,4.425,14.164
"K06549.01","FALSE POSITIVE",0.5402463,13.93,1148,0.9411,6.2,7296.00,1.4980,4.249,13.681
"K06550.01","FALSE POSITIVE",1.288046428,3.637,32.3,0.219,2.18,5216.00,3.8710,3.287,12.479
"K06678.01","FALSE POSITIVE",4.200206781,5.21948,82364.4,1.07,105.07,6873.00,1.9230,4.051,12.843
"K06679.01","FALSE POSITIVE",6.091954982,3.60482,36700,0.953,26.96,6063.00,0.9130,4.424,14.847
"K06681.01","FALSE POSITIVE",485.52409,11.04,4147,71.3346,6149.09,5227.00,0.8000,4.584,14.425
"K06682.01","FALSE POSITIVE",0.76647343,2.46345,199901,0.766,42.33,5297.00,0.7220,4.594,15.572
"K06683.01","FALSE POSITIVE",5.2439783,10.1,93.5,0.82,1.03,6029.00,0.9560,4.481,14.967
"K06684.01","FALSE POSITIVE",5.2436639,10.53,93.5,0.66,0.88,6212.00,0.8620,4.537,15.789
"K06685.01","FALSE POSITIVE",5.2438269,8.235,128.6,0.228,0.76,4634.00,0.6890,4.597,15.914
"K06812.01","FALSE POSITIVE",0.56678702,3.074,7.5,0.0063,0.27,6045.00,0.9990,4.375,11.786
"K06813.01","FALSE POSITIVE",2.19642864,4.933,99.5,0.004,0.79,5376.00,0.8060,4.576,15.811
"K06814.01","FALSE POSITIVE",2.19635512,9.65516,266552,0.702,82.04,6438.00,1.2730,4.182,13.685
"K06815.01","FALSE POSITIVE",26.718417546,8.14155,72975.7,1.069,66.69,5957.00,1.2860,4.168,13.144
"K06816.01","FALSE POSITIVE",0.615787196,3.067,110.6,0.7452,3.5,6315.00,3.0750,3.603,13.921
"K06817.01","FALSE POSITIVE",548.08441,17.66,560,0.1531,2.35,5780.00,1.0000,4.438,9.233
"K06818.01","FALSE POSITIVE",2.213964145,6.7598,123355,0.634,57.06,6256.00,1.5140,4.037,11.267
"K06942.01","FALSE POSITIVE",1.025534511,3.52048,110948,0.883,43.68,6267.00,0.9190,4.487,14.541
"K06943.01","FALSE POSITIVE",7.64941291,6.56935,236246,0.231,53.4,6387.00,1.0760,4.398,13.398
"K06944.01","FALSE POSITIVE",13.174807933,3.37392,71070.9,1.065,51.06,6067.00,0.9970,4.433,14.098
"K06945.01","FALSE POSITIVE",0.655094658,6.159,372,1.22,26.41,6063.00,1.0120,4.476,15.543
"K06947.01","FALSE POSITIVE",0.692239369,2.91121,62962,1.074,67.05,6163.00,1.3580,4.137,12.958
"K06948.01","FALSE POSITIVE",17.030857558,4.24308,77832.4,1.047,73.8,5575.00,1.4230,4.066,14.461
"K07077.01","FALSE POSITIVE",43.797829003,7.70289,415020,0.489,93.43,6860.00,1.2920,4.326,13.478
"K07078.01","FALSE POSITIVE",4.254417651,6.55436,294547,1.165,133.79,6292.00,1.2350,4.256,13.438
"K07079.01","FALSE POSITIVE",18.778162159,8.1018,488408,0.357,127.57,6794.00,1.7100,4.102,13.944
"K07081.01","FALSE POSITIVE",1.575710265,6.83787,173954,0.83,246.75,5017.00,4.2930,3.350,12.392
"K07082.01","FALSE POSITIVE",2.534740757,4.85013,364349,0.51,52.52,5810.00,0.7810,4.560,13.798
"K07083.01","FALSE POSITIVE",37.59406667,8.9943,28617.7,1.197,43.08,5941.00,0.9170,4.426,15.632
"K07084.01","FALSE POSITIVE",3.6972959,21.335,19.7,0.995,1.07,6313.00,1.5940,4.120,11.956
"K07085.01","FALSE POSITIVE",6.855624762,3.02199,70873,0.877,33.93,6109.00,0.9310,4.476,14.767
"K07210.01","FALSE POSITIVE",80.7060641,6.8899,11851.5,0.956,15.47,6053.00,0.9490,4.494,15.395
"K07210.02","FALSE POSITIVE",2.17814513,2.321,136,0.78,1.22,6053.00,0.9490,4.494,15.395
"K07211.01","FALSE POSITIVE",1.089077111,3.8834,304072,0.63,77.59,6126.00,1.1760,4.285,9.177
"K07212.01","FALSE POSITIVE",1.089057762,1.637,37.4,0.185,0.44,5096.00,0.7370,4.582,14.122
"K07213.01","FALSE POSITIVE",0.379412331,1.561,594,0.243,1.59,4331.00,0.6660,4.620,14.785
"K07214.01","FALSE POSITIVE",0.585940879,4.6979,1943.6,1.254,26.57,5459.00,0.7970,4.583,15.912
"K07216.01","FALSE POSITIVE",0.646523404,3.917,25.2,0.494,0.85,7257.00,1.6310,4.185,12.884
"K07343.01","FALSE POSITIVE",0.626431697,2.0171,37224,1.145,34.05,5134.00,0.7210,4.560,15.594
"K07344.01","FALSE POSITIVE",2.696354974,5.39585,245988,0.324,80.71,6472.00,1.5790,4.080,11.009
"K07346.01","FALSE POSITIVE",14.762889172,6.52705,79329.6,1.046,53.72,5691.00,1.0310,4.354,15.095
"K07347.01","FALSE POSITIVE",4.5638537,13.05,71.9,0.9866,2.97,5446.00,2.3900,3.793,13.984
"K07348.01","FALSE POSITIVE",1.463775066,0.953,45.1,0.719,1.2,6781.00,1.6510,4.125,13.169
"K07349.01","FALSE POSITIVE",8.098754149,5.62354,56616.3,1.467,123.02,6328.00,1.4500,4.160,11.587
"K07350.01","FALSE POSITIVE",0.587938916,1.40211,7339.5,1.257,29.98,5237.00,0.7400,4.543,12.735
"K07895.01","FALSE POSITIVE",246.87131,10.69,433.6,0.327,2.02,6168.00,0.9600,4.488,15.884
"K07475.01","FALSE POSITIVE",1.559090282,4.95211,226981,0.375,129.87,7279.00,2.6240,3.856,13.575
"K07476.01","FALSE POSITIVE",1.81993557,2.43,109.1,0.768,0.66,4205.00,0.5780,4.668,15.435
"K07477.01","FALSE POSITIVE",0.612888148,2.822,43.1,0.534,0.93,6720.00,1.3680,4.276,13.725
"K07478.01","FALSE POSITIVE",15.541358818,2.44433,10308.2,1.25,149.19,5092.00,3.5400,3.420,12.658
"K07480.01","FALSE POSITIVE",12.8177012,3.465,75.6,0.0006,1.21,6290.00,1.3850,4.151,13.505
"K07481.01","FALSE POSITIVE",2.274628199,4.52648,103972,0.986,104.26,6389.00,1.9470,3.914,11.152
"K07896.01","FALSE POSITIVE",85.338393,8.5,633,0.004,11.4,4850.00,4.6960,3.134,12.881
"K06296.01","FALSE POSITIVE",5.499941793,11.3096,47751.3,0.531,59.94,7079.00,2.6340,3.827,13.370
"K06297.01","FALSE POSITIVE",2.629870555,6.606,101310,0.705,34.05,5566.00,0.9670,4.382,14.043
"K06300.01","FALSE POSITIVE",6.62761199,6.15281,227141,0.753,82.03,6316.00,1.3330,4.231,13.558
"K06302.01","FALSE POSITIVE",28.597880332,7.71925,85951.6,0.356,74.25,6590.00,2.4740,3.787,13.119
"K06303.01","FALSE POSITIVE",30.476518853,10.2264,326626,0.6,71.42,5527.00,1.0730,4.315,13.901
"K06429.01","FALSE POSITIVE",252.1638623,23.92,103788,1.149,50.74,5432.00,0.7450,4.608,15.793
"K06431.01","FALSE POSITIVE",22.271198511,4.58598,179042,0.775,39.79,5068.00,0.7300,4.556,15.362
"K06432.01","FALSE POSITIVE",73.894163515,9.48995,213900,0.27,39.18,5442.00,0.8410,4.469,15.329
"K06433.01","FALSE POSITIVE",1.124033822,5.5728,247561,0.719,98.04,7141.00,1.5630,4.208,13.016
"K06434.01","FALSE POSITIVE",2.796661168,3.3781,2363.8,1.276,47.68,6331.00,1.3260,4.146,13.742
"K06435.01","FALSE POSITIVE",15.288709179,5.00366,512474,0.372,54.56,4464.00,0.7190,4.577,15.993
"K06436.01","FALSE POSITIVE",1.83592242,5.9942,30745.9,1.189,46.3,5930.00,0.9760,4.472,13.134
"K06551.01","FALSE POSITIVE",1.516372183,1.239,93.8,0.596,1.06,6142.00,1.0460,4.456,15.160
"K06552.01","FALSE POSITIVE",8.784575777,5.3022,262984,0.5,104.57,8144.00,1.9140,4.139,12.444
"K06553.01","FALSE POSITIVE",1.949700508,4.35014,38119.2,1.153,56.11,6469.00,1.1930,4.385,11.419
"K06554.01","FALSE POSITIVE",9.948701373,3.2922,2749.5,1.277,29.19,5152.00,0.7860,4.517,15.456
"K06555.01","FALSE POSITIVE",3.457078812,5.24058,315517,0.317,86.12,6526.00,1.4820,4.182,13.585
"K06556.01","FALSE POSITIVE",3.735993484,17.4877,617987,0.993,571.07,5467.00,4.0550,3.432,13.930
"K06558.01","FALSE POSITIVE",12.4239677,16.01,162.4,0.007,0.87,4995.00,0.6980,4.580,15.706
"K06559.01","FALSE POSITIVE",0.639721284,2.69771,465918,0.404,46.59,4794.00,0.6250,4.633,14.767
"K06686.01","FALSE POSITIVE",1.25338826,3.828,44.7,0.469,0.64,5869.00,0.9420,4.513,13.907
"K06688.01","FALSE POSITIVE",1.620813697,5.9968,121323,0.636,43.95,5757.00,1.1770,4.209,13.242
"K06690.01","FALSE POSITIVE",5.2434664,18.47,119.4,1.016,2.83,5047.00,0.7660,4.574,14.901
"K06691.01","FALSE POSITIVE",5.2439542,9.82,143.8,0.223,0.81,4920.00,0.6910,4.636,15.924
"K06692.01","FALSE POSITIVE",5.2441517,9.69,90.1,0.557,0.91,6060.00,0.9250,4.509,15.862
"K06693.01","FALSE POSITIVE",5.2443332,11.268,29.9,0.775,0.58,5952.00,0.9710,4.489,13.636
"K06820.01","FALSE POSITIVE",20.726069913,6.47393,118864,0.989,51.9,6011.00,0.9020,4.522,14.069
"K06821.01","FALSE POSITIVE",0.566801447,2.352,16.2,0.615,0.57,5966.00,1.3490,4.184,12.766
"K06822.01","FALSE POSITIVE",0.566794934,4.399,68.9,0.974,1.15,6395.00,1.0490,4.436,14.944
"K06823.01","FALSE POSITIVE",0.566800287,3.487,73.9,0.648,0.88,6075.00,0.9690,4.486,15.124
"K06824.01","FALSE POSITIVE",0.566791946,2.77,125.7,0.982,1.54,5836.00,0.9700,4.500,15.915
"K06825.01","FALSE POSITIVE",0.566790294,3.641,64,0.393,0.89,6100.00,1.0930,4.358,14.897
"K06826.01","FALSE POSITIVE",0.566799725,4.097,46.7,0.33,0.77,5576.00,1.1320,4.297,14.530
"K06827.01","FALSE POSITIVE",0.566801325,4.176,92.1,0.77,1.07,6273.00,1.0210,4.454,15.420
"K06950.01","FALSE POSITIVE",14.854415674,5.13753,77410.4,0.57,29.77,6214.00,1.0220,4.444,14.558
"K06951.01","FALSE POSITIVE",38.47674409,5.10744,173168,0.458,33.8,5294.00,0.7900,4.507,14.579
"K06952.01","FALSE POSITIVE",10.643110689,88.1118,316.3,1.179,31.72,5930.00,1.4730,4.084,13.615
"K06953.01","FALSE POSITIVE",1.587485742,7.7489,246568,0.259,41.52,5863.00,0.8210,4.566,14.364
"K06955.01","FALSE POSITIVE",1.79621807,10.16,47,0.72,1.54,7117.00,2.0900,3.988,12.895
"K06956.01","FALSE POSITIVE",20.2594232,19.27,82.6,0.707,1.23,6602.00,1.2690,4.301,13.618
"K06958.01","FALSE POSITIVE",1.489442254,5.51392,417901,0.455,115.45,6962.00,1.6200,4.148,13.990
"K07086.01","FALSE POSITIVE",1.12679793,12.079,227.2,1.215,21.07,5662.00,0.8400,4.560,14.618
"K07087.01","FALSE POSITIVE",0.998217563,3.90851,87567.2,1.003,88.64,6980.00,1.7550,4.060,12.457
